Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
526,3,12/07,16:21:23,1
527,36,12/07,16:21:01,1459
528,3,12/07,16:42:49,206
529,36,12/07,16:52:29,24
530,6,12/07,17:35:08,1
531,36,12/07,17:37:02,1
532,6,12/07,18:21:05,166
533,36,12/07,18:24:16,33
534,36,12/07,18:29:15,395
535,6,12/07,18:35:34,88
536,36,12/07,20:47:06,409
537,6,12/07,20:53:59,4
538,3,12/07,20:55:14,56
539,36,12/07,21:38:14,586
540,36,12/07,21:58:02,754
541,3,12/07,22:11:44,38
542,36,12/07,22:16:53,406
543,3,12/07,22:24:52,1
544,36,12/07,22:29:53,596
545,36,12/07,22:46:07,1
546,3,12/07,22:47:21,18
547,3,12/07,22:59:08,1
548,6,12/07,23:13:36,1
549,36,12/07,23:13:59,180
550,3,12/07,23:14:10,217
551,6,12/07,23:21:09,359
552,36,12/07,23:21:20,1240
553,6,12/07,23:32:38,817
554,3,12/07,23:42:02,420
555,36,12/07,23:46:38,222
556,6,12/07,23:52:49,1
557,3,12/07,23:58:29,20
558,3,13/07,00:06:07,87
559,6,13/07,00:15:19,1182
560,6,13/07,00:39:20,91
561,3,13/07,00:12:11,1737
562,3,13/07,00:50:36,379
563,36,13/07,00:41:02,1471
564,6,13/07,01:07:39,380
565,6,13/07,05:36:15,1
566,6,13/07,07:42:32,1
567,6,13/07,08:23:20,94
568,6,13/07,08:30:31,2
569,6,13/07,08:38:58,136
570,3,13/07,16:18:08,1
571,3,13/07,16:32:34,16
572,36,13/07,16:41:39,20
573,3,13/07,16:46:57,1
574,3,13/07,17:09:38,1584
575,36,13/07,18:03:36,112
576,3,13/07,18:11:50,209
577,36,13/07,19:06:17,5
578,6,13/07,19:25:56,1
579,6,13/07,19:35:47,203
580,6,13/07,19:58:14,116
581,6,13/07,20:06:23,72
582,6,13/07,20:12:47,81
583,6,13/07,20:19:47,38
584,6,13/07,20:58:00,121
585,6,13/07,21:08:40,272
586,6,13/07,21:17:59,114
587,6,13/07,21:26:30,152
588,6,13/07,21:48:46,397
589,6,13/07,22:03:45,101
590,6,13/07,22:11:56,1
591,6,13/07,22:21:21,132
592,6,13/07,22:28:56,198
593,6,13/07,22:37:29,854
594,6,13/07,23:04:40,147
595,6,13/07,23:28:04,332
596,6,14/07,01:02:15,1
597,6,14/07,01:25:33,147
598,6,14/07,01:39:18,1
599,6,14/07,01:48:17,13
600,3,14/07,02:14:38,108
601,3,14/07,02:33:13,805
602,36,14/07,03:41:30,1
603,3,14/07,02:54:43,3184
604,3,14/07,04:42:23,15
605,3,14/07,04:47:04,1
606,3,14/07,05:05:31,1
607,6,14/07,05:23:37,91
608,36,14/07,06:29:03,1
609,3,14/07,08:04:39,29
610,6,14/07,08:16:02,106
611,3,14/07,08:21:54,1
612,36,14/07,08:39:34,1
613,6,14/07,15:15:01,7
614,36,14/07,15:41:36,29
615,6,14/07,17:07:40,33
616,36,14/07,19:11:17,5
617,3,14/07,19:11:34,549
618,6,14/07,19:23:40,1
619,3,14/07,22:20:01,53
620,3,14/07,23:55:43,142
621,3,15/07,00:45:51,460
622,3,15/07,00:57:56,1139
623,3,15/07,01:23:54,69
624,3,15/07,01:44:03,709
625,3,15/07,02:07:29,1
626,3,15/07,02:11:57,1
627,3,15/07,02:16:41,327
628,3,15/07,02:38:11,1
629,3,15/07,03:08:11,4009
630,3,15/07,04:22:02,1075
631,3,15/07,07:32:03,7
632,3,15/07,08:03:15,129
633,3,15/07,08:19:27,545
634,3,15/07,08:42:44,1
635,3,15/07,08:58:30,51
636,3,15/07,09:29:33,1
637,3,15/07,09:36:01,507
638,3,15/07,09:54:56,3
639,3,15/07,10:15:23,87
640,6,15/07,10:26:29,202
641,3,15/07,10:32:24,19
642,3,15/07,12:24:54,9
643,36,15/07,14:47:29,35
644,3,15/07,14:47:37,49
645,36,15/07,16:25:14,49
646,3,15/07,16:25:25,42
647,36,15/07,16:57:52,1
648,3,15/07,16:58:37,14
649,3,15/07,17:32:10,127
650,36,15/07,19:28:50,274
651,36,15/07,19:40:39,179
652,36,15/07,19:52:20,2165
653,36,15/07,20:39:14,690
654,36,15/07,20:56:11,865
655,36,15/07,21:14:55,1
656,36,15/07,21:19:55,48
657,36,15/07,21:25:36,52
658,3,16/07,01:24:46,1
659,3,16/07,01:46:19,429
660,3,16/07,01:57:58,341
661,3,16/07,02:08:18,1
662,3,16/07,02:19:40,56
663,36,16/07,02:20:52,2
664,36,16/07,03:07:09,1
665,3,16/07,04:57:37,493
666,36,16/07,05:06:44,169
667,3,16/07,05:15:13,161
668,44,16/07,07:55:53,59
669,36,16/07,08:22:54,1
670,3,16/07,08:52:29,451
671,3,16/07,09:42:58,51
672,3,16/07,10:04:12,4
673,6,16/07,13:51:53,686
674,6,16/07,14:59:01,1
675,6,16/07,15:07:21,5072
676,6,16/07,16:38:31,153
677,3,16/07,17:39:11,93
678,6,17/07,11:37:00,42
679,6,17/07,13:37:10,228
680,6,17/07,14:05:16,97
681,5,17/07,15:14:52,1
682,6,17/07,18:06:12,28
